strain	accession	subtype	date	host	country	region	species	broad	order
A/Mallard/Netherlands/14016619/2014	EPI1140209	H3N6	2014-12-03	Avian	Netherlands	Europe	Mallard	duck	Anseriformes
A/swine/Bac_Ninh/277/2015/pAEpC1	EPI743045	H3N2	2015-01-31	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/swine/Michigan/A01432678/2013	EPI459618	H3N2	2013-05-01	Swine	Usa	North America	Swine	swine	Swine
A/gadwall/Amur_region/71b/2020	EPI1850013	H3N8	2020-09-02	Avian	Russia	West Asia	Duck	duck	Anseriformes
A/swine/Bac_Ninh/166/2012	EPI528162	H3N2	2012-07-24	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/equine/Suffolk/89	X68437	H3N8	1989-XX-XX	Equine	United Kingdom	Europe	Equine	equine	Equine
A/duck/Nanjing/A1591-1/2010	EPI774952	H3N8	2010-07-01	Avian	China	China	Duck	duck	Anseriformes
A/blue-winged_teal/Texas/Sg-00205/2007	CY078178	H3N8	2007-09-15	Avian	Usa	North America	Blue-winged Teal	duck	Anseriformes
A/swine/DongNai/07-20-2/2012	EPI528282	H3N2	2012-12-19	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/duck/Mongolia/566/2018	EPI1510558	H3N8	2018-09-03	Avian	Mongolia	West Asia	Duck	duck	Anseriformes
A/duck/Hokkaido/W150/2015	MK978872	H3N2	2015-10-22	Avian	Japan	Japan Korea	Duck	duck	Anseriformes
A/swine/Bac_Ninh/40-20-3/2015	EPI744301	H3N2	2015-12-08	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/common_teal/Sakhalin/66c/2020	EPI1847527	H3N8	2020-09-08	Avian	Russia	West Asia	Teal Duck	duck	Anseriformes
A/swine/Chachoengsao/NIAH117865-085/2017	EPI1059414	H3N2	2017-07-05	Swine	Thailand	Southeast Asia	Swine	swine	Swine
A/muscovy_duck/Vietnam/LBM437/2013	EPI596416	H3N8	2013-06-05	Avian	Vietnam	Southeast Asia	Muscovy Duck	duck	Anseriformes
A/duck/Jiangxi/01.14_NCJD058-P/2015_Mixed_	EPI666229	H3N8	2015-01-14	Avian	China	China	Duck	duck	Anseriformes
A/swine/Bac_Ninh/249/2014	EPI741212	H3N2	2014-07-15	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
a/equine/Florida/4/22	EPI2198932	H3N8	2022-02-09	Equine	Usa	North America	Equine	equine	Equine
a/equine/Florida/1/22	EPI2198929	H3N8	2022-02-08	Equine	Usa	North America	Equine	equine	Equine
A/swine/Chachoengsao/NIAH102891-100/2016	EPI1059230	H3N2	2016-07-15	Swine	Thailand	Southeast Asia	Swine	swine	Swine
A/pintail/Alberta/105/1991	CY101739	H3N8	1991-08-10	Avian	Canada	North America	Northern Pintail	duck	Anseriformes
A/swine/Chiba/1-4252/2017	EPI955970	H3N2	2017-02-03	Swine	Japan	Japan Korea	Swine	swine	Swine
A/budgerigar/Aichi/1/77	EPI1120588	H3N8	1977-01-01	Avian	Japan	Japan Korea	Avian	avian	Avian
A/Anas_strepera/Arizona/A00271503/2009	JN864063	H3N8	2009-01-18	Avian	Usa	North America	American Black Duck	duck	Anseriformes
A/duck/Moscow/3554/2008	GU991376	H3	2008-10-13	Avian	Russia	West Asia	Duck	duck	Anseriformes
A/swine/Tochigi/14/2013	AB914508	H3N2	2013-02-XX	Swine	Japan	Japan Korea	Swine	swine	Swine
A/chicken/Guangdong/01/2013	KJ917390	H3N2	2013-02-XX	Avian	China	China	Chicken	chicken	Galliformes
A/mallard/Alberta/115/1991	EPI344730	H3N8	1991-08-10	Avian	Canada	North America	Mallard	duck	Anseriformes
A/swine/DongNai/07-13-2/2012	EPI528274	H3N2	2012-12-19	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/swine/Bac_Ninh/391/2014	EPI741268	H3N2	2014-07-15	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/swine/Bac_Ninh/249/2015	EPI742853	H3N2	2015-01-31	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/Bucefala_clangula/Buryatia/652/1988	MK902667	H3N2	1988-04-08	Avian	Russia	West Asia	Common Goldeneye	duck	Anseriformes
A/swine/Bac_Ninh/400/2014	EPI741307	H3N2	2014-07-15	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/swine/DongNai/07-23-2/2012	EPI528290	H3N2	2012-12-19	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/blue-winged_teal/Texas/AI10-3848/2010	CY205678	H3N8	2010-09-18	Avian	Usa	North America	Blue-winged Teal	duck	Anseriformes
A/swine/Kagoshima/37-7194/2019	EPI1513687	H3N2	2019-07-06	Swine	Japan	Japan Korea	Swine	swine	Swine
A/swine/Mexico/9562931/2013	EPI1213269	H3N1	2013-01-16	Swine	Mexico	North America	Swine	swine	Swine
A/swine/Dong_Nai/09-03-1/2014	EPI741371	H3N2	2014-07-23	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/swine/Bac_Ninh/43-09-3/2015	EPI744461	H3N2	2015-12-07	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/swine/Bac_Ninh/249/2015/pAEpC1	EPI742861	H3N2	2015-01-31	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/pintail/Alberta/37/1999	AY633372	H3N8	1999-XX-XX	Avian	Canada	North America	Northern Pintail	duck	Anseriformes
A/swine/Bac_Ninh/251/2015	EPI742877	H3N2	2015-01-31	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/duck/Mongolia/618/2018	EPI1510574	H3N8	2018-09-03	Avian	Mongolia	West Asia	Duck	duck	Anseriformes
A/swine/DongNai/07-11-2/2012	EPI528266	H3N2	2012-12-19	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
a/equine/Wyoming/1/22	EPI2198960	H3N8	2022-03-18	Equine	Usa	North America	Equine	equine	Equine
A/swine/Bac_Ninh/253/2014	EPI741236	H3N2	2014-07-15	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/American_green-winged_teal/Alaska/44493-527/2009	JX080733	H3N8	2009-08-16	Avian	Usa	North America	American Green-winged Teal	duck	Anseriformes
A/pintail/Alberta/37/99	EPI22471	H3N8	1999-01-01	Avian	Canada	North America	Northern Pintail	duck	Anseriformes
A/swine/Mexico/9783350/2013	MH061775	H3N2	2013-04-15	Swine	Mexico	North America	Swine	swine	Swine
A/swine/Bac_Ninh/405/2014	EPI741331	H3N2	2014-07-15	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/muscovy_duck/Vietnam/LBM348/2013	EPI596408	H3N8	2013-02-06	Avian	Vietnam	Southeast Asia	Muscovy Duck	duck	Anseriformes
A/swine/HoChiMinh/01-27-2/2011	EPI537251	H3N2	2011-12-12	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/duck/Jiangxi/01.14_NCJD059-P/2015_Mixed_	EPI666253	H3N3	2015-01-14	Avian	China	China	Duck	duck	Anseriformes
A/duck/Jiangxi/01.14_NCJD031-P/2015_Mixed_	EPI666197	H3N8	2015-01-14	Avian	China	China	Duck	duck	Anseriformes
A/swine/Bac_Ninh/265/2015	EPI742941	H3N2	2015-01-31	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/swine/Dong_Nai/09-06-1/2014	EPI741387	H3N2	2014-07-23	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/swine/Dong_Nai/08-16-1/2015	EPI743236	H3N2	2015-02-06	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/swine/Bac_Ninh/393/2014	EPI741284	H3N2	2014-07-15	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/Pacific_golden_plover/Alaska/44201-109/2006	EPI222995	H3N8	2006-10-09	Avian	Usa	North America	Avian	avian	Avian
A/swine/Chachoengsao/NIAH117865-035/2017	EPI1059438	H3N2	2017-07-05	Swine	Thailand	Southeast Asia	Swine	swine	Swine
A/swine/Ange-Gardien/150/1990	EPI130563	H3N2	1990-01-01	Swine	Canada	North America	Swine	swine	Swine
A/equine/Mississipi/3/2020	EPI2201478	H3N8	2020-03-02	Equine	Usa	North America	Equine	equine	Equine
A/duck/Vietnam/LBM553/2013	LC028152	H3N8	2013-12-10	Avian	Vietnam	Southeast Asia	Duck	duck	Anseriformes
A/duck/Jiangxi/01.14_NCJD027-P/2015_Mixed_	EPI666149	H3N8	2015-01-14	Avian	China	China	Duck	duck	Anseriformes
A/swine/HoChiMinh/01-20-2/2011	EPI537211	H3N2	2011-12-12	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/chicken/NY/11602-12/1998	EPI158890	H3N2	1998-01-01	Avian	Usa	North America	Chicken	chicken	Galliformes
A/muscovy_duck/Vietnam/LBM721/2014	EPI596568	H3N8	2014-10-13	Avian	Vietnam	Southeast Asia	Muscovy Duck	duck	Anseriformes
A/duck/Jiangxi/01.14_NCJD038-P/2015_H3N2_	EPI660887	H3N2	2015-01-14	Avian	China	China	Duck	duck	Anseriformes
A/duck/Jiangxi/01.14_NCJD028-P/2015_H3N8_	EPI660983	H3N8	2015-01-14	Avian	China	China	Duck	duck	Anseriformes
A/duck/Jiangxi/01.14_NCJD035-P/2015_H3N2_	EPI660895	H3N2	2015-01-14	Avian	China	China	Duck	duck	Anseriformes
A/swine/Bac_Ninh/294/2015	EPI743116	H3N2	2015-01-31	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/duck/Jiangxi/01.08_YGCB023-P/2015_Mixed_	EPI666221	H3N2	2015-01-08	Avian	China	China	Duck	duck	Anseriformes
A/mallard/Alberta/279/98	AY633252	H3N8	1998-XX-XX	Avian	Canada	North America	Mallard	duck	Anseriformes
A/swine/Bac_Ninh/40-13-3/2015	EPI744253	H3N2	2015-12-08	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/equine/Pulawy/P5ECE/2018	MZ364004	H3N8	2018-04-XX	Equine	Poland	Europe	Equine	equine	Equine
A/equine/Pulawy/P2ECE/2005	MZ364012	H3N8	2005-02-XX	Equine	Poland	Europe	Equine	equine	Equine
A/duck/Mongolia/620/2018	MK978976	H3N8	2018-09-03	Avian	Mongolia	West Asia	Duck	duck	Anseriformes
A/duck/Mongolia/972/2018	MK979232	H3N8	2018-09-04	Avian	Mongolia	West Asia	Duck	duck	Anseriformes
A/duck/Jiangxi/01.14_NCJD057-P/2015_Mixed_	EPI666261	H3N6	2015-01-14	Avian	China	China	Duck	duck	Anseriformes
A/duck/Jiangxi/01.14_NCJD033-P/2015_Mixed_	EPI666165	H3N2	2015-01-14	Avian	China	China	Duck	duck	Anseriformes
A/swine/Bac_Ninh/43-02-3/2015	EPI744421	H3N2	2015-12-07	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/mallard/Omsk_Region/63/2019	EPI1638476	H3N8	2019-08-31	Avian	Russia	West Asia	Mallard	duck	Anseriformes
A/Wild_duck/South_Korea/KNU2020-134/2020	OK253021	H3N2	2020-10-13	Avian	South Korea	Japan Korea	Duck	duck	Anseriformes
A/Wild_Duck/South_Korea/KNU2020-74/2020	OK235640	H3N8	2020-10-05	Avian	South Korea	Japan Korea	Duck	duck	Anseriformes
A/duck/Mongolia/MN18-14/2018	MW487352	H3N8	2018-09-11	Avian	Mongolia	West Asia	Duck	duck	Anseriformes
A/equine/East_Renfrewshire/2/11	EPI584236	H3N8	2011-11-01	Equine	United Kingdom	Europe	Equine	equine	Equine
A/Mallard_Anas_platyrhynchos_/South_Korea/NU2019-63/2019	MW391866	H3N8	2019-10-29	Avian	South Korea	Japan Korea	Mallard	duck	Anseriformes
A/Spot-billed_duck/South_Korea/KNU2020-105/2020	OK235631	H3N2	2020-10-12	Avian	South Korea	Japan Korea	Spot-billed Duck	duck	Anseriformes
A/Mallard_Anas_platyrhynchos_/South_Korea/KNU2019-50/2019	MW486974	H3N8	2019-10-05	Avian	South Korea	Japan Korea	Mallard	duck	Anseriformes
A/Wild_Bird/South_Korea/KNU2020-77/2020	EPI1931666	H3N8	2020-10-05	Avian	South Korea	Japan Korea	Bird	avian	Avian
A/swine/Bac_Ninh/168/2012	EPI528178	H3N2	2012-07-24	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/duck/Mongolia/919/2018	EPI1510734	H3N8	2018-09-04	Avian	Mongolia	West Asia	Duck	duck	Anseriformes
A/equine/Washington/1/21	EPI2199468	H3N8	2021-02-02	Equine	Usa	North America	Equine	equine	Equine
A/duck/Mongolia/726/2018	EPI1510614	H3N8	2018-09-03	Avian	Mongolia	West Asia	Duck	duck	Anseriformes
A/swine/Bac_Ninh/285/2015	EPI743093	H3N2	2015-01-31	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/Mallard_Anas_platyrhynchos_/South_Korea/KNU2019-52/2019	EPI1902790	H3N8	2019-10-21	Avian	South Korea	Japan Korea	Mallard	duck	Anseriformes
A/Mallard_Anas_platyrhynchos_/South_Korea/KNU2019-56/2019	EPI1902798	H3N8	2019-10-28	Avian	South Korea	Japan Korea	Mallard	duck	Anseriformes
A/chicken/Nanjing/B854-2/2011	KU158890	H3N8	2011-XX-XX	Avian	China	China	Chicken	chicken	Galliformes
A/duck/Assam/DUCL1512100011/2015	MT272413	H3N8	2015-12-02	Avian	India	South Asia	Duck	duck	Anseriformes
A/swine/Bac_Ninh/277/2015/E1	EPI743029	H3N2	2015-01-31	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/swine/Bac_Ninh/261/2015	EPI742925	H3N2	2015-01-31	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/mallard/Sweden/50/2002	CY060308	H3N8	2002-11-14	Avian	Sweden	Europe	Mallard	duck	Anseriformes
A/swine/Bac_Ninh/43-06-3/2015	EPI744589	H3N2	2015-12-07	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/swine/Bac_Ninh/278/2015	EPI743053	H3N2	2015-01-31	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/swine/Bac_Ninh/252/2015/pAEpC1	EPI742901	H3N2	2015-01-31	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/swine/Bac_Ninh/155/2012	EPI528106	H3N2	2012-07-24	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/equine/Nevada/3/21	EPI2199450	H3N8	2021-12-10	Equine	Usa	North America	Equine	equine	Equine
A/equine/Wyoming/1/21	EPI2199472	H3N8	2021-04-30	Equine	Usa	North America	Equine	equine	Equine
A/duck/Mongolia/521/2015	LC121404	H3N8	2015-08-31	Avian	Mongolia	West Asia	Duck	duck	Anseriformes
A/duck/Vietnam/HU8-1918/2017	EPI1557251	H3N2	2017-08-22	Avian	Vietnam	Southeast Asia	Domestic Mallard	duck	Anseriformes
A/Green-winged_teal_Anas_crecca_/South_Korea/KNU2019-57/2019	MW527117	H3N8	2019-10-28	Avian	South Korea	Japan Korea	Green-winged Teal	duck	Anseriformes
A/swine/Bac_Ninh/392/2014	EPI741276	H3N2	2014-07-15	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/swine/Kagoshima/37-7218/2019	EPI1542758	H3N2	2019-07-06	Swine	Japan	Japan Korea	Swine	swine	Swine
A/swine/Chachoengsao/NIAH117865-083/2017	EPI1059422	H3N2	2017-07-05	Swine	Thailand	Southeast Asia	Swine	swine	Swine
A/swine/Bac_Ninh/281/2015	EPI743069	H3N2	2015-01-31	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/equine/Devon/1/11	EPI584244	H3N8	2011-10-03	Equine	United Kingdom	Europe	Equine	equine	Equine
A/swine/Chachoengsao/NIAH117865-082/2017	EPI1059374	H3N2	2017-07-05	Swine	Thailand	Southeast Asia	Swine	swine	Swine
A/swine/Dong_Nai/12-11-3/2015	EPI744827	H3N2	2015-12-17	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/mallard/Novosibirsk_region/3265k/2020	EPI1850029	H3N8	2020-08-29	Avian	Russia	West Asia	Duck	duck	Anseriformes
A/Common_Teal/Chany_Lake/38/2019	EPI1638428	H3N8	2019-09-07	Avian	Russia	West Asia	Eurasian Teal	duck	Anseriformes
A/swine/Bac_Ninh/150/2012	EPI527468	H3N2	2012-07-24	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/euraisan_coot/Novosibirsk_region/3493k/2020	EPI1849869	H3N8	2020-08-29	Avian	Russia	West Asia	Bird	avian	Avian
A/swine/Dong_Nai/09-06-1/2015	EPI743316	H3N2	2015-02-06	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/swine/Dong_Nai/09-10-1/2014	EPI741403	H3N2	2014-07-23	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/swine/Dong_Nai/08-27-1/2015	EPI743300	H3N2	2015-02-06	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/swine/Dong_Nai/08-26-1/2015	EPI743292	H3N2	2015-02-06	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/swine/Bac_Ninh/161/2012	EPI528138	H3N2	2012-07-24	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/swine/Dong_Nai/08-20-1/2015	EPI743252	H3N2	2015-02-06	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/duck/Mongolia/723/2018	EPI1510606	H3N8	2018-09-03	Avian	Mongolia	West Asia	Duck	duck	Anseriformes
A/swine/Chachoengsao/NIAH102891-063/2016	EPI959981	H3N2	2016-07-15	Swine	Thailand	Southeast Asia	Swine	swine	Swine
A/duck/Mongolia/575/2018	MK978960	H3N1	2018-09-03	Avian	Mongolia	West Asia	Duck	duck	Anseriformes
A/swine/Dong_Nai/08-22-1/2015	EPI743276	H3N2	2015-02-06	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/duck/Mongolia/777/2015	LC121460	H3N8	2015-08-31	Avian	Mongolia	West Asia	Duck	duck	Anseriformes
A/duck/Hokkaido/102/2014	EPI1153524	H3N8	2014-09-23	Avian	Japan	Japan Korea	Duck	duck	Anseriformes
A/swine/Indiana/15TOSU8898/2015	KY964044	H3N2	2015-07-01	Swine	Usa	North America	Swine	swine	Swine
A/duck/Chiba/10/06	EPI1139814	H3N8	2006-01-01	Avian	Japan	Japan Korea	Duck	duck	Anseriformes
A/swine/Indiana/15TOSU8903/2015	KY964026	H3N2	2015-07-01	Swine	Usa	North America	Swine	swine	Swine
A/duck/Mongolia/917/2018	MK979128	H3N8	2018-09-04	Avian	Mongolia	West Asia	Duck	duck	Anseriformes
A/duck/Hokkaido/W4/2010	LC339683	H3N8	2010-09-30	Avian	Japan	Japan Korea	Duck	duck	Anseriformes
A/swine/Bac_Ninh/148/2012	EPI527452	H3N2	2012-07-24	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/swine/Dong_Nai/12-15-3/2015	EPI744859	H3N2	2015-12-17	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/swine/HoChiMinh/01-19-2/2011	EPI537203	H3N2	2011-12-12	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/swine/Chachoengsao/NIAH117865-081/2017	EPI1059350	H3N2	2017-07-05	Swine	Thailand	Southeast Asia	Swine	swine	Swine
A/duck/Mongolia/876/2019	MT020270	H3N8	2019-09-20	Avian	Mongolia	West Asia	Duck	duck	Anseriformes
A/mallard/Maryland/615/2005	EPI60500	H3N2	2005-01-01	Avian	Usa	North America	Mallard	duck	Anseriformes
A/duck/Chiba/20/06	EPI1139878	H3N8	2006-01-01	Avian	Japan	Japan Korea	Duck	duck	Anseriformes
A/equine/Mongolia/20/2011	EPI395971	H3N8	2011-09-07	Equine	Mongolia	West Asia	Equine	equine	Equine
a/equine/Missouri/3/22	EPI2198952	H3N8	2022-05-11	Equine	Usa	North America	Equine	equine	Equine
A/duck/Hokkaido/W151/2017	MK592541	H3N2	2017-10-26	Avian	Japan	Japan Korea	Duck	duck	Anseriformes
A/swine/Italy/66945/2006	EU037014	H3N1	2006-XX-XX	Swine	Italy	Europe	Swine	swine	Swine
A/mallard/Minnesota/Sg-00164/2007	CY078106	H3N8	2007-09-14	Avian	Usa	North America	Mallard	duck	Anseriformes
A/mallard/Minnesota/Sg-00048/2007	EPI263236	H3N8	2007-08-03	Avian	Usa	North America	Mallard	duck	Anseriformes
A/swine/Chachoengsao/NIAH102891-024/2016	EPI1059214	H3N2	2016-07-15	Swine	Thailand	Southeast Asia	Swine	swine	Swine
A/swine/Bac_Ninh/160/2012	EPI528130	H3N2	2012-07-24	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/mallard/Minnesota/Sg-00047/2007	EPI263228	H3N8	2007-08-03	Avian	Usa	North America	Mallard	duck	Anseriformes
A/gadwall/Minnesota/Sg-00044/2007	EPI263204	H3N8	2007-08-03	Avian	Usa	North America	American Black Duck	duck	Anseriformes
A/swine/Chachoengsao/NIAH102891-070/2016	EPI959989	H3N2	2016-07-15	Swine	Thailand	Southeast Asia	Swine	swine	Swine
A/swine/Chachoengsao/NIAH117865-043/2017	EPI1059286	H3N2	2017-07-05	Swine	Thailand	Southeast Asia	Swine	swine	Swine
A/blue-winged_teal/Minnesota/Sg-00037/2007	EPI263092	H3N8	2007-08-03	Avian	Usa	North America	Blue-winged Teal	duck	Anseriformes
A/swine/Chachoengsao/NIAH102891-034/2016	EPI1059246	H3N2	2016-07-15	Swine	Thailand	Southeast Asia	Swine	swine	Swine
A/swine/Bac_Ninh/350/2013	EPI532021	H3N2	2013-12-05	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/equine/Missouri/2/21	EPI2199444	H3N8	2021-05-11	Equine	Usa	North America	Equine	equine	Equine
A/swine/Karrenzien/2/1987	EPI1780803	H3N2	1987-08-01	Swine	Germany	Europe	Swine	swine	Swine
A/mallard/Minnesota/Sg-00051/2007	EPI263260	H3N8	2007-08-03	Avian	Usa	North America	Mallard	duck	Anseriformes
A/equine/North_Carolina/2/21	EPI2199447	H3N8	2021-02-26	Equine	Usa	North America	Equine	equine	Equine
A/swine/Bac_Ninh/154/2012	EPI528080	H3N2	2012-07-24	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/mallard/Minnesota/Sg-00059/2007	EPI263316	H3N8	2007-08-03	Avian	Usa	North America	Mallard	duck	Anseriformes
A/swine/Chachoengsao/NIAH117865-072/2017	EPI1059366	H3N2	2017-07-05	Swine	Thailand	Southeast Asia	Swine	swine	Swine
A/swine/Chachoengsao/NIAH102891-033/2016	EPI959957	H3N2	2016-07-15	Swine	Thailand	Southeast Asia	Swine	swine	Swine
A/swine/Bac_Ninh/255/2014	EPI741244	H3N2	2014-07-15	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/swine/HoChiMinh/01-29-2/2011	EPI537259	H3N2	2011-12-12	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/duck/Mongolia/619/2019	EPI1777525	H3N6	2019-09-13	Avian	Mongolia	West Asia	Duck	duck	Anseriformes
A/swine/Bac_Ninh/162/2012	EPI537345	H3N2	2012-07-24	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/swine/Bac_Ninh/156/2012	EPI537353	H3N2	2012-07-24	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/mallard/Alberta/127/00	AY633148	H3N8	2000-XX-XX	Avian	Canada	North America	Mallard	duck	Anseriformes
A/duck/Moscow/4494/2011	MN759699	H3N8	2011-09-XX	Avian	Russia	West Asia	Duck	duck	Anseriformes
A/swine/Kagoshima/58-7168/2019	EPI1513721	H3N2	2019-07-01	Swine	Japan	Japan Korea	Swine	swine	Swine
A/swine/Bac_Ninh/104/2012	EPI537369	H3N2	2012-07-24	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/swine/Chiba/1-4249/2017	EPI955915	H3N2	2017-02-03	Swine	Japan	Japan Korea	Swine	swine	Swine
A/mallard/Minnesota/Sg-00061/2007	EPI263332	H3N8	2007-08-03	Avian	Usa	North America	Mallard	duck	Anseriformes
A/swine/Bac_Ninh/360/2013	EPI532037	H3N2	2013-12-05	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/swine/Vreden/7175-1/2008	EPI1781738	H3N2	2008-06-12	Swine	Germany	Europe	Swine	swine	Swine
A/mallard/Minnesota/Sg-00064/2007	EPI263356	H3N8	2007-08-03	Avian	Usa	North America	Mallard	duck	Anseriformes
A/canine/Singapore/NParks_CIV_M4705/2018	EPI2161626	H3N2	2018-06-01	Canine	Singapore	Southeast Asia	Canine	canine	Canine
A/swine/TienGiang/02-05-2/2011	EPI537155	H3N2	2011-12-12	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/ring-necked_duck/Minnesota/Sg-00066/2007	EPI263372	H3N8	2007-08-03	Avian	Usa	North America	Duck	duck	Anseriformes
A/swine/Chachoengsao/NIAH102891-057/2016	EPI1059454	H3N2	2016-07-15	Swine	Thailand	Southeast Asia	Swine	swine	Swine
A/swine/Nagasaki/UEF-79/2018	EPI1399020	H3N2	2018-12-22	Swine	Japan	Japan Korea	Swine	swine	Swine
A/ring-necked_duck/Minnesota/Sg-00069/2007	EPI263396	H3N8	2007-08-03	Avian	Usa	North America	Duck	duck	Anseriformes
A/canine/Singapore/SG_NParks_CIV_M4705/2018	ON965269	H3N2	2018-06-XX	Canine	Singapore	Southeast Asia	Canine	canine	Canine
A/duck/Mongolia/734/2018	EPI1510622	H3N8	2018-09-03	Avian	Mongolia	West Asia	Duck	duck	Anseriformes
A/swine/Bac_Ninh/249/2015/E1	EPI742845	H3N2	2015-01-31	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/swine/Bac_Ninh/272/2015/E1	EPI742965	H3N2	2015-01-31	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/equine/California/7/21	EPI2199418	H3N8	2021-11-30	Equine	Usa	North America	Equine	equine	Equine
A/swine/Chiba/1-4251/2017	EPI955907	H3N2	2017-02-03	Swine	Japan	Japan Korea	Swine	swine	Swine
A/swine/Chachoengsao/NIAH102891-088/2016	EPI1059238	H3N2	2016-07-15	Swine	Thailand	Southeast Asia	Swine	swine	Swine
A/swine/Nagasaki/DK-01/Lu/2019	EPI1399012	H3N2	2019-02-20	Swine	Japan	Japan Korea	Swine	swine	Swine
A/equine/Oregon/3/21	EPI2199454	H3N8	2021-11-30	Equine	Usa	North America	Equine	equine	Equine
A/Mallard/Ohio/17OS1716/2017	MT566217	H3N8	2017-XX-XX	Avian	Usa	North America	Mallard	duck	Anseriformes
A/duck/Mongolia/405/2011	EPI1175810	H3N8	2011-08-28	Avian	Mongolia	West Asia	Duck	duck	Anseriformes
A/swine/Orenburg/RII-17/2014	EPI1843266	H3N2	2014-04-15	Swine	Russia	West Asia	Swine	swine	Swine
A/swine/Bac_Ninh/250/2014	EPI741220	H3N2	2014-07-15	Swine	Vietnam	Southeast Asia	Swine	swine	Swine
A/swine/Kagoshima/37-7198/2019	EPI1542734	H3N2	2019-07-06	Swine	Japan	Japan Korea	Swine	swine	Swine
A/swine/Chachoengsao/NIAH102891-075/2016	EPI1059254	H3N2	2016-07-15	Swine	Thailand	Southeast Asia	Swine	swine	Swine
A/swine/Chachoengsao/NIAH117865-038/2017	EPI1059310	H3N2	2017-07-05	Swine	Thailand	Southeast Asia	Swine	swine	Swine
A/equine/Maine/1/21	EPI2199439	H3N8	2021-05-18	Equine	Usa	North America	Equine	equine	Equine
A/duck/Mongolia/918/2018	MK979136	H3N8	2018-09-04	Avian	Mongolia	West Asia	Duck	duck	Anseriformes
A/Common_Teal/Amur_region/31b/2019	EPI1638404	H3N6	2019-09-02	Avian	Russia	West Asia	Eurasian Teal	duck	Anseriformes
A/teal/Dagestan/44d/2018	EPI1353408	H3N8	2018-09-15	Avian	Russia	West Asia	Green-winged Teal	duck	Anseriformes
