strain	accession	subtype	date	host	country	region	species	broad	order
A/swine/Italy/309/1983	L05254	H3N2	1983-XX-XX	Swine	Italy	Europe	Swine	swine	Swine
A/swine/Italy/635/1987	L05259	H3N2	1987-XX-XX	Swine	Italy	Europe	Swine	swine	Swine
A/equine/Sao_Paulo/IB19/2012	KC620392	H3N8	2012-04-XX	Equine	Brazil	South America	Equine	equine	Equine
A/Swine/NorthCarolina/16497/99	AF268134	H3N2	1999-XX-XX	Swine	Usa	North America	Swine	swine	Swine
A/Swine/Colorado/23619/99	AF268133	H3N2	1999-XX-XX	Swine	Usa	North America	Swine	swine	Swine
A/Swine/Wisconsin/14094/99	AF268132	H3N2	1999-XX-XX	Swine	Usa	North America	Swine	swine	Swine
A/Swine/Oklahoma/18089/99	AF268131	H3N2	1999-XX-XX	Swine	Usa	North America	Swine	swine	Swine
A/Swine/Oklahoma/18717/99	AF268130	H3N2	1999-XX-XX	Swine	Usa	North America	Swine	swine	Swine
A/Swine/Illinois/21587/99	AF268129	H3N2	1999-XX-XX	Swine	Usa	North America	Swine	swine	Swine
A/equine/Mongolia/1/2008	AB436913	H3N8	2008-01-XX	Equine	Mongolia	West Asia	Equine	equine	Equine
A/Blue-winged_Teal/Texas/AH0040170S.7.A/2015	MN253747	H3N8	2015-XX-XX	Avian	Usa	North America	Blue-winged Teal	duck	Anseriformes
A/swine/Italy/66945/2006	EU091678	H3N1	2006-XX-XX	Swine	Italy	Europe	Swine	swine	Swine
A/mallard/Russia/635/2008	KM032363	H3N8	2008-09-XX	Avian	Russia	West Asia	Mallard	duck	Anseriformes
A/Mallard/North_Dakota/AH0050148S.7.A/2015	MN253766	H3N8	2015-XX-XX	Avian	Usa	North America	Mallard	duck	Anseriformes
A/duck/Beijing/56/05	EU492526	H3N8	2005-XX-XX	Avian	China	China	Duck	duck	Anseriformes
A/duck/Beijing/44/04	EU492525	H3N8	2004-XX-XX	Avian	China	China	Duck	duck	Anseriformes
A/Duck/Nanchang/12-280/2000	AY180480	H3N6	2000-XX-XX	Avian	China	China	Duck	duck	Anseriformes
A/Chicken/Nanchang/1-101/2001	AY180481	H3N6	2001-XX-XX	Avian	China	China	Chicken	chicken	Galliformes
A/Quail/Nanchang/3-140/2001	AY180494	H3N6	2001-XX-XX	Avian	China	China	Quail	quail	Galliformes
A/Duck/Nanchang/1-161/2001	AY180482	H3N6	2001-XX-XX	Avian	China	China	Duck	duck	Anseriformes
A/Duck/Nanchang/1-181/2001	AY180483	H3N6	2001-XX-XX	Avian	China	China	Duck	duck	Anseriformes
A/Duck/Nanchang/10-096/2000	AY180484	H3N6	2000-XX-XX	Avian	China	China	Duck	duck	Anseriformes
A/Duck/Nanchang/8-197/2000	AY180487	H3N6	2000-XX-XX	Avian	China	China	Duck	duck	Anseriformes
A/Quail/Nanchang/10-028/2000	AY180488	H3N6	2000-XX-XX	Avian	China	China	Quail	quail	Galliformes
A/Duck/Nanchang/2-182/2001	AY180493	H3N6	2001-XX-XX	Avian	China	China	Duck	duck	Anseriformes
A/bantam/Nanchang/9-366/2000	AY180518	H3N3	2000-XX-XX	Avian	China	China	Bantam	fowl	Avian
A/chicken/Nanchang/3-201/01	AY180505	H3N6	2001-XX-XX	Avian	China	China	Chicken	chicken	Galliformes
A/Duck/Nanchang/1-100/2001	AY180508	H3N6	2001-XX-XX	Avian	China	China	Duck	duck	Anseriformes
A/Duck/Nanchang/9-385/2000	AY180515	H3N6	2000-XX-XX	Avian	China	China	Duck	duck	Anseriformes
A/Chicken/Nanchang/1-020/2001	AY180517	H3N6	2001-XX-XX	Avian	China	China	Chicken	chicken	Galliformes
A/pigeon/Nanchang/9-058/2000	AY180522	H3N3	2000-XX-XX	Avian	China	China	Pigeon	pigeon	Neoave
A/Quail/Nanchang/2-040/2001	AY180523	H3N6	2001-XX-XX	Avian	China	China	Quail	quail	Galliformes
A/Chicken/Nanchang/12-220/2000	AY180479	H3N6	2000-XX-XX	Avian	China	China	Chicken	chicken	Galliformes
A/chicken/Nanchang/3-120/2001	AY180498	H3N2	2001-XX-XX	Avian	China	China	Chicken	chicken	Galliformes
A/pigeon/Nanchang/8-142/2000	AY180478	H3N6	2000-XX-XX	Avian	China	China	Pigeon	pigeon	Neoave
A/Chicken/Nanchang/2-220/2001	AY180496	H3N6	2001-XX-XX	Avian	China	China	Chicken	chicken	Galliformes
A/Chicken/Nanchang/12-301/2000	AY180474	H3N6	2000-XX-XX	Avian	China	China	Chicken	chicken	Galliformes
A/Duck/Nanchang/10-383/2000	AY180465	H3N6	2000-XX-XX	Avian	China	China	Duck	duck	Anseriformes
A/Chicken/Nanchang/2-120/2001	AY180466	H3N6	2001-XX-XX	Avian	China	China	Chicken	chicken	Galliformes
A/Pigeon/Nanchang/11-045/2000	AY180469	H3N6	2000-XX-XX	Avian	China	China	Pigeon	pigeon	Neoave
A/Duck/Nanchang/9-091/2000	AY180471	H3N6	2000-XX-XX	Avian	China	China	Duck	duck	Anseriformes
A/Chicken/Nanchang/9-220/2000	AY180472	H3N6	2000-XX-XX	Avian	China	China	Chicken	chicken	Galliformes
A/Duck/Nanchang/8-198/2000	AY180468	H3N6	2000-XX-XX	Avian	China	China	Duck	duck	Anseriformes
A/Mallard/Minnesota/AH0031699S.7.A/2015	MN253729	H3N8	2015-XX-XX	Avian	Usa	North America	Mallard	duck	Anseriformes
A/duck/Vietnam/OIE-3287/2011	AB719909	H3N6	2011-10-05	Avian	Vietnam	Southeast Asia	Duck	duck	Anseriformes
A/duck/Vietnam/OIE-2577/2011	AB778271	H3N8	2011-09-17	Avian	Vietnam	Southeast Asia	Duck	duck	Anseriformes
A/duck/Vietnam/OIE-3022/2011	AB779677	H3N2	2011-10-09	Avian	Vietnam	Southeast Asia	Duck	duck	Anseriformes
A/duck/Vietnam/OIE-3041/2011	AB719054	H3N8	2011-10-09	Avian	Vietnam	Southeast Asia	Duck	duck	Anseriformes
A/northern_pintail/Alaska/44340-184/2007	GU168468	H3N8	2007-08-07	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44340-297/2007	GU168436	H3N8	2007-08-07	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44340-221/2007	GU168433	H3	2007-08-06	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44344-503/2007	GU168465	H3N6	2007-08-02	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44344-527/2007	GU168421	H3	2007-08-03	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44344-581/2007	GU168456	H3N8	2007-08-03	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44344-490/2007	GU168442	H3N8	2007-08-05	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44344-730/2007	GU168449	H3N6	2007-08-25	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44340-268/2007	GU168472	H3N8	2007-08-05	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44344-506/2007	GU168458	H3N8	2007-08-06	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44344-881/2007	GU168457	H3N6	2007-08-23	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44340-347/2007	GU168462	H3N8	2007-08-11	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44344-798/2007	GU168446	H3N6	2007-08-26	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44430-114/2008	GU168419	H3N8	2008-10-02	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44340-071/2007	GU168464	H3N8	2007-09-04	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44421-445/2008	GU168428	H3N8	2008-09-22	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44419-104/2008	GU168437	H3N6	2008-08-06	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44419-062/2008	GU168430	H3N6	2008-08-06	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44421-385/2008	GU168435	H3N8	2008-10-06	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44421-431/2008	GU168422	H3N6	2008-10-05	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44421-446/2008	GU168467	H3N6	2008-10-06	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44430-266/2008	GU168470	H3N8	2008-09-15	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44228-175/2006	EU557606	H3N8	2006-09-29	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/California/44242-836/2006	FJ520179	H3N6	2006-09-18	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44187-100/2006	EU557596	H3N6	2006-08-14	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/California/44221-794/2006	FJ520184	H3N8	2006-10-05	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/California/44241-743/2006	FJ520186	H3N8	2006-11-18	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44183-067/2006	EU557612	H3N8	2006-08-09	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44202-126/2006	EU557626	H3N8	2006-10-14	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/California/44242-711/2006	FJ520167	H3N6	2006-08-29	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44204-108/2006	EU557607	H3N1	2006-10-12	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44155-158/2006	EU557610	H3N8	2006-08-15	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44204-075/2006	EU557624	H3N8	2006-10-14	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44244-108/2006	EU557594	H3N8	2006-09-01	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44202-103/2006	EU557631	H3N8	2006-10-12	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44194-041/2006	EU557608	H3N6	2006-08-15	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44228-173/2006	EU557605	H3N8	2006-09-29	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44228-129/2006	EU557611	H3N8	2006-10-02	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44184-003/2006	EU557602	H3N8	2006-08-25	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44182-129/2006	EU557603	H3N8	2006-08-25	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44183-072/2006	EU557627	H3N8	2006-08-12	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44160-044/2006	EU557604	H3N8	2006-08-17	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44194-071/2006	EU557623	H3N6	2006-08-18	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/ferret/Quebec/844/2011	JQ409336	H3N2	2011-11-XX	Ferret	Canada	North America	Ferret	ferret	Ferret
A/Northern_shoveler/North_Dakota/AH0003550S.7.B/2015	MN253693	H3N8	2015-XX-XX	Avian	Usa	North America	Northern Shoveler	duck	Anseriformes
A/swine/Thailand/CU-CG43/2011	JX293386	H3N2	2011-03-XX	Swine	Thailand	Southeast Asia	Swine	swine	Swine
A/Wide_Bird/Ebinur_Lake/47/2017	ON287068	H3N8	2017-10-XX	Avian	China	China	Avian	avian	Avian
A/swine/Thailand/KU5.1/2004	FJ561063	H3N2	2004-09-19	Swine	Thailand	Southeast Asia	Swine	swine	Swine
A/swine/Guangdong/L5/2010	JX414233	H3N2	2010-02-XX	Swine	China	China	Swine	swine	Swine
A/canine/Guangdong/04/2011	JX414229	H3N2	2011-02-XX	Canine	China	China	Canine	canine	Canine
A/Northern_shoveler/North_Dakota/AH0004192S.7.B/2015	MN253697	H3N8	2015-XX-XX	Avian	Usa	North America	Northern Shoveler	duck	Anseriformes
A/Chicken/Italy/5945/95	AF213915	H3N2	1995-XX-XX	Avian	Italy	Europe	Chicken	chicken	Galliformes
A/Swine/Italy/25823/94	AF213916	H3N2	1994-XX-XX	Swine	Italy	Europe	Swine	swine	Swine
A/mallard/Alberta/127/00	AY633149	H3N8	2000-XX-XX	Avian	Canada	North America	Mallard	duck	Anseriformes
A/duck/Vietnam/OIE-1234/2012	AB739674	H3N2	2012-04-16	Avian	Vietnam	Southeast Asia	Duck	duck	Anseriformes
A/duck/Vietnam/OIE-1232/2012	AB739666	H3N6	2012-04-16	Avian	Vietnam	Southeast Asia	Duck	duck	Anseriformes
A/duck/Vietnam/OIE-1218/2012	AB739024	H3N6	2012-04-16	Avian	Vietnam	Southeast Asia	Duck	duck	Anseriformes
A/swine/Korea/JNS06/2004	EU301241	H3N2	2004-XX-XX	Swine	South Korea	Japan Korea	Swine	swine	Swine
A/duck/Vietnam/OIE-1212/2012	AB739016	H3N2	2012-04-16	Avian	Vietnam	Southeast Asia	Duck	duck	Anseriformes
A/duck/Vietnam/HU1-1128/2014	LC069986	H3N2	2014-09-XX	Avian	Vietnam	Southeast Asia	Duck	duck	Anseriformes
A/duck/Korea/S7/03	AY862624	H3N2	2003-XX-XX	Avian	South Korea	Japan Korea	Duck	duck	Anseriformes
A/Anser_fabalis/China/D398/2020	OP341283	H3N1	2020-10-XX	Avian	China	China	Bean Goose	goose	Anseriformes
A/Anser_fabalis/China/D338/2020	OP341275	H3N8	2020-10-XX	Avian	China	China	Bean Goose	goose	Anseriformes
A/Anser_fabalis/China/D322/2020	OP341267	H3N1	2020-10-XX	Avian	China	China	Bean Goose	goose	Anseriformes
A/duck/Korea/D43/2007	HQ143699	H3N2	2007-04-XX	Avian	South Korea	Japan Korea	Duck	duck	Anseriformes
A/wild_bird/Korea/8G50/2005	HQ143704	H3N8	2005-11-XX	Avian	South Korea	Japan Korea	Bird	avian	Avian
A/wild_bird/Korea/6D1/2005	HQ143703	H3N8	2005-10-XX	Avian	South Korea	Japan Korea	Bird	avian	Avian
A/duck/Korea/D130/2007	HQ143701	H3N8	2007-04-XX	Avian	South Korea	Japan Korea	Duck	duck	Anseriformes
A/duck/Korea/D126/2007	HQ143700	H3N6	2007-04-XX	Avian	South Korea	Japan Korea	Duck	duck	Anseriformes
A/duck/Korea/D42/2007	HQ143698	H3N2	2007-04-XX	Avian	South Korea	Japan Korea	Duck	duck	Anseriformes
A/mallard/Minnesota/Sg-00683/2008	CY048906	H3N8	2008-08-03	Avian	Usa	North America	Mallard	duck	Anseriformes
A/mallard/Minnesota/Sg-00680/2008	CY048900	H3N4	2008-08-03	Avian	Usa	North America	Mallard	duck	Anseriformes
A/mallard/Minnesota/Sg-00687/2008	CY048912	H3N8	2008-08-03	Avian	Usa	North America	Mallard	duck	Anseriformes
A/mallard/Minnesota/Sg-00679/2008	CY048898	H3N8	2008-08-03	Avian	Usa	North America	Mallard	duck	Anseriformes
A/duck/Korea/GJ79/2007	JN087251	H3N8	2007-11-29	Avian	South Korea	Japan Korea	Duck	duck	Anseriformes
A/duck/Korea/U12/2007	JN087171	H3N2	2007-05-10	Avian	South Korea	Japan Korea	Duck	duck	Anseriformes
A/canine/NY/dog8c12/2008	HQ237571	H3N8	2008-11-XX	Canine	Usa	North America	Canine	canine	Canine
A/mallard/Minnesota/Sg-00168/2007	CY048663	H3N8	2007-09-25	Avian	Usa	North America	Mallard	duck	Anseriformes
A/pekin_duck/Korea/LBM448/2007	GU122050	H3N2	2007-03-XX	Avian	South Korea	Japan Korea	Pekin Duck	duck	Anseriformes
A/pekin_duck/Korea/LBM78/2007	GU122049	H3N2	2007-01-XX	Avian	South Korea	Japan Korea	Pekin Duck	duck	Anseriformes
A/mallard/Korea/LBM1621/2007	GU122046	H3N2	2007-12-XX	Avian	South Korea	Japan Korea	Mallard	duck	Anseriformes
A/canine/Korea/LBM412/2008	GU122045	H3N2	2008-10-XX	Canine	South Korea	Japan Korea	Canine	canine	Canine
A/pekin_duck/Korea/LBM1354/2006	GU122044	H3N2	2006-12-XX	Avian	South Korea	Japan Korea	Pekin Duck	duck	Anseriformes
A/mallard_duck/Korea/LBM397/2007	GU122042	H3N2	2007-03-XX	Avian	South Korea	Japan Korea	Mallard	duck	Anseriformes
A/pekin_duck/Korea/LBM182/2007	GU122053	H3N8	2007-02-XX	Avian	South Korea	Japan Korea	Pekin Duck	duck	Anseriformes
A/pekin_duck/Korea/LBM176/2008	GU122051	H3N2	2008-02-XX	Avian	South Korea	Japan Korea	Pekin Duck	duck	Anseriformes
A/mallard_duck/Korea/LBM347/2007	GU122055	H3N8	2007-03-XX	Avian	South Korea	Japan Korea	Mallard	duck	Anseriformes
A/duck/Korea/DY106/2007	JN087283	H3N6	2007-12-10	Avian	South Korea	Japan Korea	Duck	duck	Anseriformes
A/equine/Almaty/26/2007	GU953263	H3N8	2007-09-03	Equine	Kazakhstan	West Asia	Equine	equine	Equine
A/mallard/Minnesota/Sg-00640/2008	CY048827	H3N8	2008-07-31	Avian	Usa	North America	Mallard	duck	Anseriformes
A/duck/Korea/U14-1/2007	JN087179	H3N2	2007-05-15	Avian	South Korea	Japan Korea	Duck	duck	Anseriformes
A/equine/Sydney/6085/2007	GU045769	H3N8	2007-10-10	Equine	Australia	Oceania	Equine	equine	Equine
A/canine/Sydney/6692/2007	GU045767	H3N8	2007-10-15	Canine	Australia	Oceania	Canine	canine	Canine
A/canine/Sydney/6525/2007	GU045768	H3N8	2007-10-14	Canine	Australia	Oceania	Canine	canine	Canine
A/swine/Hungary/13509/2007	FJ798769	H3N2	2007-08-XX	Swine	Hungary	Europe	Swine	swine	Swine
A/northern_shoveler/Minnesota/Sg-00658/2008	CY048860	H3N8	2008-07-31	Avian	Usa	North America	Northern Shoveler	duck	Anseriformes
A/northern_shoveler/Minnesota/Sg-00656/2008	CY048857	H3N8	2008-07-31	Avian	Usa	North America	Northern Shoveler	duck	Anseriformes
A/northern_shoveler/Minnesota/Sg-00660/2008	CY048864	H3N8	2008-07-31	Avian	Usa	North America	Northern Shoveler	duck	Anseriformes
A/mallard/Minnesota/Sg-00641/2008	CY048829	H3N8	2008-07-31	Avian	Usa	North America	Mallard	duck	Anseriformes
A/mallard/Minnesota/Sg-00202/2007	CY048688	H3N8	2007-09-22	Avian	Usa	North America	Mallard	duck	Anseriformes
A/mallard/Minnesota/Sg-00637/2008	CY048823	H3N8	2008-07-31	Avian	Usa	North America	Mallard	duck	Anseriformes
A/mallard/Minnesota/Sg-00677/2008	CY048894	H3N8	2008-08-03	Avian	Usa	North America	Mallard	duck	Anseriformes
A/canine/Virginia/93653/2009	HQ237505	H3N8	2009-08-XX	Canine	Usa	North America	Canine	canine	Canine
A/northern_shoveler/Minnesota/Sg-00662/2008	CY048867	H3N8	2008-07-31	Avian	Usa	North America	Northern Shoveler	duck	Anseriformes
A/mallard/Minnesota/Sg-00634/2008	CY048821	H3N8	2008-07-31	Avian	Usa	North America	Mallard	duck	Anseriformes
A/canine/NY/4986/2006	HQ237508	H3N8	2006-01-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/147926/2006	HQ237506	H3N8	2006-12-XX	Canine	Usa	North America	Canine	canine	Canine
A/swine/Quebec/1267566/2011	JN584213	H3N2	2011-01-06	Swine	Canada	North America	Swine	swine	Swine
A/northern_shoveler/Minnesota/Sg-00652/2008	CY048850	H3N8	2008-07-31	Avian	Usa	North America	Northern Shoveler	duck	Anseriformes
A/northern_shoveler/Minnesota/Sg-00668/2008	CY048877	H3N8	2008-07-31	Avian	Usa	North America	Northern Shoveler	duck	Anseriformes
A/duck/Vietnam/LBM814/2015	LC496115	H3N8	2015-11-10	Avian	Vietnam	Southeast Asia	Duck	duck	Anseriformes
A/northern_shoveler/Minnesota/Sg-00659/2008	CY048862	H3N8	2008-07-31	Avian	Usa	North America	Northern Shoveler	duck	Anseriformes
A/canine/NY/100528-4/2006	HQ237509	H3N8	2006-08-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/StatenIs/115719/2007	HQ237510	H3N8	2007-06-XX	Canine	Usa	North America	Canine	canine	Canine
A/Swine/North_Carolina/35922/98_	AF153256	H3N2	1998-XX-XX	Swine	Usa	North America	Swine	swine	Swine
A/duck/Korea/HP70/2007	JN087211	H3N6	2007-11-30	Avian	South Korea	Japan Korea	Duck	duck	Anseriformes
A/mallard/Minnesota/Sg-00639/2008	CY048825	H3N8	2008-07-31	Avian	Usa	North America	Mallard	duck	Anseriformes
A/domestic_mallard/Korea/HP71/2007	JN087219	H3N6	2007-11-29	Avian	South Korea	Japan Korea	Domestic Mallard	duck	Anseriformes
A/northern_shoveler/Minnesota/Sg-00670/2008	CY048880	H3N8	2008-07-31	Avian	Usa	North America	Northern Shoveler	duck	Anseriformes
A/canine/NY/100525/2006	HQ237507	H3N8	2006-01-XX	Canine	Usa	North America	Canine	canine	Canine
A/northern_shoveler/Minnesota/Sg-00654/2008	CY048853	H3N8	2008-07-31	Avian	Usa	North America	Northern Shoveler	duck	Anseriformes
A/northern_shoveler/Minnesota/Sg-00661/2008	CY048865	H3N1	2008-07-31	Avian	Usa	North America	Northern Shoveler	duck	Anseriformes
A/northern_shoveler/Minnesota/Sg-00664/2008	CY048871	H3N8	2008-07-31	Avian	Usa	North America	Northern Shoveler	duck	Anseriformes
A/northern_shoveler/Minnesota/Sg-00667/2008	CY048875	H3N8	2008-07-31	Avian	Usa	North America	Northern Shoveler	duck	Anseriformes
A/duck/Vietnam/LBM836/2015	LC496123	H3N2	2015-12-08	Avian	Vietnam	Southeast Asia	Duck	duck	Anseriformes
A/northern_shoveler/Minnesota/Sg-00671/2008	CY048882	H3N8	2008-07-31	Avian	Usa	North America	Northern Shoveler	duck	Anseriformes
A/blue-winged_teal/Minnesota/Sg-00650/2008	CY048846	H3N8	2008-07-31	Avian	Usa	North America	Blue-winged Teal	duck	Anseriformes
A/mallard/Minnesota/Sg-00644/2008	CY048834	H3N8	2008-07-31	Avian	Usa	North America	Mallard	duck	Anseriformes
A/mallard/Minnesota/Sg-00643/2008	CY048832	H3N8	2008-07-31	Avian	Usa	North America	Mallard	duck	Anseriformes
A/northern_shoveler/Minnesota/Sg-00653/2008	CY048851	H3N8	2008-07-31	Avian	Usa	North America	Northern Shoveler	duck	Anseriformes
A/mallard/Minnesota/Sg-00638/2008	CY048824	H3N8	2008-07-31	Avian	Usa	North America	Mallard	duck	Anseriformes
A/mallard/Minnesota/Sg-00191/2007	CY048683	H3N8	2007-09-25	Avian	Usa	North America	Mallard	duck	Anseriformes
A/mallard/Minnesota/Sg-00184/2007	CY048676	H3N8	2007-09-25	Avian	Usa	North America	Mallard	duck	Anseriformes
A/northern_shoveler/Minnesota/Sg-00669/2008	CY048879	H3N8	2008-07-31	Avian	Usa	North America	Northern Shoveler	duck	Anseriformes
A/muscovy_duck/Viet_Nam/HN-2229/2015	MK943052	H3N8	2015-01-12	Avian	Vietnam	Southeast Asia	Muscovy Duck	duck	Anseriformes
A/duck/Korea/GJ74/2007	JN087235	H3N1	2007-11-29	Avian	South Korea	Japan Korea	Duck	duck	Anseriformes
A/duck/Korea/JJ72/2007	JN087227	H3N6	2007-11-29	Avian	South Korea	Japan Korea	Duck	duck	Anseriformes
A/mallard/Minnesota/Sg-00185/2007	CY048677	H3N6	2007-09-26	Avian	Usa	North America	Mallard	duck	Anseriformes
A/duck/Korea/U14-2/2007	JN087187	H3N2	2007-05-15	Avian	South Korea	Japan Korea	Duck	duck	Anseriformes
A/canine/NY/dog6c19/2009	HQ237595	H3N8	2009-03-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog4c08/2009	HQ237596	H3N8	2009-03-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog4c13/2009	HQ237598	H3N8	2009-03-XX	Canine	Usa	North America	Canine	canine	Canine
A/mallard/Minnesota/Sg-00676/2008	CY048892	H3N8	2008-08-03	Avian	Usa	North America	Mallard	duck	Anseriformes
A/canine/NY/dog6c07/2009	HQ237590	H3N8	2009-03-XX	Canine	Usa	North America	Canine	canine	Canine
A/duck/Korea/GJ78/2007	JN087243	H3N6	2007-11-29	Avian	South Korea	Japan Korea	Duck	duck	Anseriformes
A/northern_shoveler/Minnesota/Sg-00663/2008	CY048869	H3N8	2008-07-31	Avian	Usa	North America	Northern Shoveler	duck	Anseriformes
A/canine/NY/dog1c01/2009	HQ237626	H3N8	2009-03-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog7c20/2008	HQ237585	H3N8	2008-11-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog7c19/2008	HQ237584	H3N8	2008-11-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog7c17/2008	HQ237583	H3N8	2008-11-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog7c16/2008	HQ237582	H3N8	2008-11-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/Colorado/6723-14/2008	HQ237503	H3N8	2008-01-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog7c15/2008	HQ237581	H3N8	2008-11-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog7c14/2008	HQ237580	H3N8	2008-11-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog1c19/2009	HQ237617	H3N8	2009-03-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog7c13/2008	HQ237579	H3N8	2008-11-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog7c12/2008	HQ237578	H3N8	2008-11-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog1c04/2009	HQ237618	H3N8	2009-03-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog7c01/2008	HQ237574	H3N8	2008-11-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog1c08/2009	HQ237627	H3N8	2009-03-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog7c10/2008	HQ237572	H3N8	2008-11-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog8c05/2008	HQ237570	H3N8	2008-11-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog6c17/2009	HQ237586	H3N8	2009-03-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog8c16/2008	HQ237569	H3N8	2008-11-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog6c04/2009	HQ237587	H3N8	2009-03-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog1c18/2009	HQ237616	H3N8	2009-03-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog4c06/2009	HQ237601	H3N8	2009-03-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog4c01/2009	HQ237602	H3N8	2009-03-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog5c07/2009	HQ237607	H3N8	2009-03-XX	Canine	Usa	North America	Canine	canine	Canine
